Type,Item Group Name,Item Name,Item Code,Position Strategy Allocation,Item Phase,Inventory Type,Stock In,Warehouse,Zone,Intake Date,Batch No.,Instrction/Process No,Process Name,Outturn No,Grower Marks,Stock In Day(s),Bags,Pockets,Units,Packing Type,Qty.,UOM,Blocked,LB No.,Block Against Collateral/STI,SO No.,PO No.,Supplier,Supplier Address,Certification,Outturn / Factor	,Warrant No
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,15,KAHAWA BORA WAREHOUSE,M-03-1,14-OCT-2025,CS-00736-ELEVATOR BALANCE,,,RG-00162,,15,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00737-ELEVATOR BALANCE,,,RG-00163,,14,0,26.10,1,60 KG JUTE BAG,26.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00738-ELEVATOR BALANCE,,,RG-00166,,14,0,30.10,1,60 KG JUTE BAG,30.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00739-ELEVATOR BALANCE,,,RG-00167,,14,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,RAINFOREST ALLIANCE,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00740-ELEVATOR BALANCE,,,RG-00169,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00741-ELEVATOR BALANCE,,,RG-00170,,13,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00742-ELEVATOR BALANCE,,,RG-00171,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00743-ELEVATOR BALANCE,,,RG-00176,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00745-ELEVATOR BALANCE,,,RG-00178,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00746-ELEVATOR BALANCE,,,RG-00180,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00747-ELEVATOR BALANCE,,,RG-00181,,13,0,22.10,1,60 KG JUTE BAG,22.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,20,KAHAWA BORA WAREHOUSE,M-03-1,09-OCT-2025,CS-00748-ELEVATOR BALANCE,,,RG-00182,,20,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,22,KAHAWA BORA WAREHOUSE,M-03-1,07-OCT-2025,CS-00749-ELEVATOR BALANCE,,,FBULK-00055,,22,0,27,1,60 KG JUTE BAG,27,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,21,KAHAWA BORA WAREHOUSE,M-03-1,08-OCT-2025,CS-00750-ELEVATOR BALANCE,,,BULK-00436,,21,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,21,KAHAWA BORA WAREHOUSE,M-03-1,08-OCT-2025,CS-00751-ELEVATOR BALANCE,,,BULK-00437,,21,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,21,KAHAWA BORA WAREHOUSE,M-03-1,08-OCT-2025,CS-00752-ELEVATOR BALANCE,,,BULK-00419,,21,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,20,KAHAWA BORA WAREHOUSE,M-03-1,09-OCT-2025,CS-00753-ELEVATOR BALANCE,,,BULK-00434,,20,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,20,KAHAWA BORA WAREHOUSE,M-03-1,09-OCT-2025,CS-00754-ELEVATOR BALANCE,,,BULK-00435,,20,0,28.10,1,60 KG JUTE BAG,28.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,22,KAHAWA BORA WAREHOUSE,M-03-1,07-OCT-2025,CS-00755-ELEVATOR BALANCE,,,BULK-00438,,22,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00756-ELEVATOR BALANCE,,,RG-00211,,14,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00757-ELEVATOR BALANCE,,,RG-00204,,13,0,26.10,1,60 KG JUTE BAG,26.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00758-ELEVATOR BALANCE,,,RG-00205,,13,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,11,KAHAWA BORA WAREHOUSE,M-03-1,18-OCT-2025,CS-00759-ELEVATOR BALANCE,,,RG-00206,,11,0,26.10,1,60 KG JUTE BAG,26.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,8,KAHAWA BORA WAREHOUSE,M-03-1,21-OCT-2025,CS-00760-ELEVATOR BALANCE,,,RG-00207,,8,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,15,KAHAWA BORA WAREHOUSE,M-03-1,14-OCT-2025,CS-00761-ELEVATOR BALANCE,,,RG-00223,,15,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00762-ELEVATOR BALANCE,,,RG-00229,,14,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-03-1,16-OCT-2025,CS-00764-ELEVATOR BALANCE,,,RG-00231,,13,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN REJECT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,M-03-1,15-OCT-2025,CS-00765-ELEVATOR BALANCE,,,PC-00070,,14,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,8,KAHAWA BORA WAREHOUSE,M-03-1,21-OCT-2025,CS-00766-ELEVATOR BALANCE,,,RG-00232,,8,0,22.10,1,60 KG JUTE BAG,22.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,8,KAHAWA BORA WAREHOUSE,M-03-1,21-OCT-2025,CS-00767-ELEVATOR BALANCE,,,RG-00233,,8,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,POST GRINDER LIGHT,Intermediate,2024 / 2025,7,KAHAWA BORA WAREHOUSE,M-03-1,22-OCT-2025,CS-00768-ELEVATOR BALANCE,,,BULK-00417,,7,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,7,KAHAWA BORA WAREHOUSE,M-03-1,22-OCT-2025,CS-00769-ELEVATOR BALANCE,,,BULK-00459,,7,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,7,KAHAWA BORA WAREHOUSE,M-03-1,22-OCT-2025,CS-00770-ELEVATOR BALANCE,,,BULK-00460,,7,0,20.10,1,60 KG JUTE BAG,20.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,7,KAHAWA BORA WAREHOUSE,M-03-1,22-OCT-2025,CS-00771-ELEVATOR BALANCE,,,BULK-00461,,7,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,6,KAHAWA BORA WAREHOUSE,M-03-1,23-OCT-2025,CS-00772-ELEVATOR BALANCE,,,BULK-00463,,6,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN MBUNIS,Intermediate,2024 / 2025,6,KAHAWA BORA WAREHOUSE,M-03-1,23-OCT-2025,CS-00773-ELEVATOR BALANCE,,,BULK-00464,,6,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00774-ELEVATOR BALANCE,,,RG-00227,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00775-ELEVATOR BALANCE,,,RG-00141,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00776-ELEVATOR BALANCE,,,RG-00142,,2,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00777-ELEVATOR BALANCE,,,RG-00143,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00779-ELEVATOR BALANCE,,,RG-00160,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,5,KAHAWA BORA WAREHOUSE,M-03-1,24-OCT-2025,CS-00780-ELEVATOR BALANCE,,,RG-00168,,5,0,29.10,1,60 KG JUTE BAG,29.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00781-ELEVATOR BALANCE,,,RG-00183,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00782-ELEVATOR BALANCE,,,RG-00184,,2,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,1,KAHAWA BORA WAREHOUSE,M-03-1,28-OCT-2025,CS-00783-ELEVATOR BALANCE,,,RG-00185,,1,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,1,KAHAWA BORA WAREHOUSE,M-03-1,28-OCT-2025,CS-00784-ELEVATOR BALANCE,,,RG-00186,,1,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,1,KAHAWA BORA WAREHOUSE,M-03-1,28-OCT-2025,CS-00785-ELEVATOR BALANCE,,,RG-00187,,1,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,6,KAHAWA BORA WAREHOUSE,M-03-1,23-OCT-2025,CS-00786-ELEVATOR BALANCE,,,BULK-00481,,6,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,6,KAHAWA BORA WAREHOUSE,M-03-1,23-OCT-2025,CS-00787-ELEVATOR BALANCE,,,BULK-00482,,6,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,5,KAHAWA BORA WAREHOUSE,M-03-1,24-OCT-2025,CS-00789-ELEVATOR BALANCE,,,RG-00245,,5,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,5,KAHAWA BORA WAREHOUSE,M-03-1,24-OCT-2025,CS-00790-ELEVATOR BALANCE,,,RG-00246,,5,0,20.10,1,60 KG JUTE BAG,20.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,4,KAHAWA BORA WAREHOUSE,M-03-1,25-OCT-2025,CS-00791-ELEVATOR BALANCE,,,BULK-00484,,4,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,5,KAHAWA BORA WAREHOUSE,M-03-1,24-OCT-2025,CS-00792-ELEVATOR BALANCE,,,BULK-00486,,5,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,4,KAHAWA BORA WAREHOUSE,M-03-1,25-OCT-2025,CS-00793-ELEVATOR BALANCE,,,RG-00258,,4,0,21.10,1,60 KG JUTE BAG,21.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,4,KAHAWA BORA WAREHOUSE,M-03-1,25-OCT-2025,CS-00794-ELEVATOR BALANCE,,,RG-00259,,4,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,0,KAHAWA BORA WAREHOUSE,M-03-1,29-OCT-2025,CS-00795-ELEVATOR BALANCE,,,BULK-00431,,0,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-03-1,27-OCT-2025,CS-00797-ELEVATOR BALANCE,,,BULK-00476,,2,0,22.10,1,60 KG JUTE BAG,22.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,1,KAHAWA BORA WAREHOUSE,M-03-1,28-OCT-2025,CS-00798-ELEVATOR BALANCE,,,BULK-00462,,1,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,1,KAHAWA BORA WAREHOUSE,M-03-1,28-OCT-2025,CS-00799-ELEVATOR BALANCE,,,BULK-00485,,1,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,0,KAHAWA BORA WAREHOUSE,M-03-1,29-OCT-2025,CS-00800-ELEVATOR BALANCE,,,RG-00239,,0,0,25.10,1,60 KG JUTE BAG,25.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,0,KAHAWA BORA WAREHOUSE,M-03-1,29-OCT-2025,CS-00801-ELEVATOR BALANCE,,,RG-00240,,0,0,23.10,1,60 KG JUTE BAG,23.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,23,KAHAWA BORA WAREHOUSE,M-03-1,06-OCT-2025,GS-00062-ELEVATOR BALANCE,,,GS-00062,,23,0,46.90,1,60 KG JUTE BAG,46.90,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER LIGHT,Intermediate,2024 / 2025,23,KAHAWA BORA WAREHOUSE,M-03-1,06-OCT-2025,RG-00212-ELEVATOR BALANCE,,,RG-00212,,23,0,15.10,1,60 KG JUTE BAG,15.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,13,KAHAWA BORA WAREHOUSE,M-04-1,16-OCT-2025,CS-00744-ELEVATOR BALANCE,,,RG-00177,,13,0,26.10,1,60 KG JUTE BAG,26.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Elevator Balance,Elevator Balance,IN GRINDER BOLD,Intermediate,2024 / 2025,2,KAHAWA BORA WAREHOUSE,M-04-1,27-OCT-2025,CS-00778-ELEVATOR BALANCE,,,RG-00145,,2,0,24.10,1,60 KG JUTE BAG,24.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Ex office - No.2,Ex office - No.2,,Intermediate,2024 / 2025,58,KAHAWA BORA WAREHOUSE,R-0-1,01-SEP-2025,BA-00927,,,,,58,7,36.50,8,60 KG JUTE BAG,456.50,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Ex office - No.2,Ex office - No.2,,Intermediate,2024 / 2025,40,KAHAWA BORA WAREHOUSE,R-01-1,19-SEP-2025,BA-01012,,,,,40,4,15.70,5,60 KG JUTE BAG,255.70,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Ex office - No.2,Ex office - No.2,,Intermediate,2024 / 2025,37,KAHAWA BORA WAREHOUSE,R-01-1,22-SEP-2025,BA-01021,,,,,37,4,9.70,5,60 KG JUTE BAG,249.70,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,Ex office - PX,Ex office - PX,,Intermediate,2024 / 2025,37,KAHAWA BORA WAREHOUSE,R-01-1,22-SEP-2025,BA-01020,,,,,37,1,55.70,2,60 KG JUTE BAG,115.70,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER B,GRINDER B,POST GRINDER BOLD,Finished Good,2024 / 2025,32,KAHAWA BORA WAREHOUSE,O-04-1,27-SEP-2025,CS-00698-GRINDER B,,,BULK-00393,,32,30,7.50,30,60 KG JUTE BAG,1807.50,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER B,GRINDER B,POST GRINDER BOLD,Finished Good,2024 / 2025,4,KAHAWA BORA WAREHOUSE,O-05-1,25-OCT-2025,CS-00791-GRINDER B,,,BULK-00484,,4,127,51.80,128,60 KG JUTE BAG,7671.80,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER B,GRINDER B,POST GRINDER BOLD,Finished Good,2024 / 2025,7,KAHAWA BORA WAREHOUSE,O-11-1,22-OCT-2025,CS-00768-GRINDER B,,,BULK-00417,,7,132,54.30,133,60 KG JUTE BAG,7974.30,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER L,GRINDER L,POST GRINDER BOLD,Finished Good,2024 / 2025,8,KAHAWA BORA WAREHOUSE,M-06-1,21-OCT-2025,CS-00765-GRINDER L,,,PC-00070,,8,0,45.10,1,60 KG JUTE BAG,45.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER L,GRINDER L,POST GRINDER BOLD,Finished Good,2024 / 2025,4,KAHAWA BORA WAREHOUSE,M-09-1,25-OCT-2025,CS-00793-GRINDER L,,,RG-00258,,4,49,28,50,60 KG JUTE BAG,2968,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER L,GRINDER L,POST GRINDER BOLD,Finished Good,2024 / 2025,5,KAHAWA BORA WAREHOUSE,O-10-1,24-OCT-2025,CS-00790-GRINDER L,,,RG-00246,,5,69,55,70,60 KG JUTE BAG,4195,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER L,GRINDER L,POST GRINDER BOLD,Finished Good,2024 / 2025,6,KAHAWA BORA WAREHOUSE,P-05-1,23-OCT-2025,CS-00772-GRINDER L,,,BULK-00463,,6,104,4.50,105,60 KG JUTE BAG,6244.50,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GRINDER L,GRINDER L,POST GRINDER BOLD,Finished Good,2024 / 2025,7,KAHAWA BORA WAREHOUSE,P-07-1,22-OCT-2025,CS-00771-GRINDER L,,,BULK-00461,,7,121,7.20,122,60 KG JUTE BAG,7267.20,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GT HEAVY,GT HEAVY,POST 16 FAQ,Intermediate,2024 / 2025,33,KAHAWA BORA WAREHOUSE,O-02-1,26-SEP-2025,GS-00061-GT HEAVY,,,GS-00061,,33,112,59,114,60 KG JUTE BAG,6779,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,GT HEAVY,GT HEAVY,POST 16 FAQ,Intermediate,2024 / 2025,32,KAHAWA BORA WAREHOUSE,P-07-1,27-SEP-2025,GS-00062-GT HEAVY,,,GS-00062,,32,155,41.10,156,60 KG JUTE BAG,9341.10,Kg,No,, ,,,,,,,
WH,WASHED ARABICA,HE,HE,PRE GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,A-06-1,15-OCT-2025,2025/2026-1-4336-C-BULK/CLEANBULK,,,51MG2006,C-BULK/CLEANBULK,14,8,40.90,9,60 KG JUTE BAG,520.90,Kg,No,, ,,2025/2026-1/4336/CP-03073,MT. ELGON COFFEE MARKETING AGENCY,"P.O. Box 69-50202, Nairobi, NAIROBI, DEFAULT STATE, KENYA",,,W251002SMQ
WH,WASHED ARABICA,HE,HE,PRE GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,A-06-1,15-OCT-2025,2025/2026-1-6055-HE/BULK,,,51IM2010,HE/BULK,14,4,39.50,5,60 KG JUTE BAG,279.50,Kg,No,, ,,2025/2026-1/6055/CP-03109,ALLIANCE BERRIES LIMITED,"P.O. Box 554-00232, Ruiru, RUIRU, DEFAULT STATE, KENYA",,,W251002ETN
WH,WASHED ARABICA,HE,HE,PRE GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,A-06-1,15-OCT-2025,2025/2026-1-6058-HE/BULK,,,52IM2013,HE/BULK,14,8,23.90,9,60 KG JUTE BAG,503.90,Kg,No,, ,,2025/2026-1/6058/CP-03111,ALLIANCE BERRIES LIMITED,"P.O. Box 554-00232, Ruiru, RUIRU, DEFAULT STATE, KENYA",,,W251002A43
WH,WASHED ARABICA,HE,HE,PRE GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,A-06-1,15-OCT-2025,2025/2026-1-6650-HE/CLEANBULK,,,52KN2003,HE/CLEANBULK,14,5,50.60,6,60 KG JUTE BAG,350.60,Kg,No,, ,,2025/2026-1/6650/CP-03127,KIRINYAGA SLOPES COFFEE BROKERAGE COMPANY LTD,"Kirinyaga, KIRINYAGA, DEFAULT STATE, KENYA",,,W251002X4M
WH,WASHED ARABICA,HE,HE,PRE GRINDER LIGHT,Intermediate,2024 / 2025,14,KAHAWA BORA WAREHOUSE,A-11-1,15-OCT-2025,2025/2026-1-6056-HE/BULK,,,51KF2014,HE/BULK,14,3,8.40,4,60 KG JUTE BAG,188.40,Kg,No,, ,,2025/2026-1/6056/CP-03110,ALLIANCE BERRIES LIMITED,"P.O. Box 554-00232, Ruiru, RUIRU, DEFAULT STATE, KENYA",,,W251006W79
